類別編號,搜尋關鍵字,城市,景點名稱,Google 星級,評論數,地址
F6,水族館,新北市,和鑫水族館-新莊水族館 新莊淡水魚 新莊海水魚 新莊水族飼料 新北龍魚/觀賞魚 新北水草,4.5,375,242新北市新莊區中華路二段97號
F6,水族館,新北市,新明水族館,4.6,216,"1F., No.30, Shun’an St., 新店區新北市231"
F6,水族館,新北市,三和水族Sanhe Aquarium Pet House,4.4,205,242新北市新莊區中正路48之1號
F6,水族館,新北市,銀海水族-北新店,4.5,527,231新北市新店區北新路三段46號
F6,水族館,新北市,大洲水族,4.7,145,247新北市蘆洲區民權路71號
F6,水族館,新北市,宏祥水族館,4.7,140,236新北市土城區中央路一段138號
F6,水族館,新北市,淡水北海水族館,3.8,120,251新北市淡水區大忠街46號
F6,水族館,新北市,青島水族-新莊分店（網路價）,4.6,424,242新北市新莊區中正路48號之二
F6,水族館,新北市,美滿水族,4.5,421,235新北市中和區景平路408號
F6,水族館,新北市,百寶魚水族,4.5,397,241新北市三重區重新路五段458號
F6,水族館,新北市,賜海水族館 景平店,4.2,519,235新北市中和區景平路400號
F6,水族館,新北市,銀海水族（新莊店）,4.1,436,242新北市新莊區中正路453號
F6,水族館,新北市,大漢水族館,4.7,231,220新北市板橋區民生路三段129號
F6,水族館,新北市,發現水族,4.0,241,241新北市三重區三和路四段95-4號1樓
F6,水族館,新北市,魚中魚寵物水族大賣場-長江店,4.6,1211,220新北市板橋區長江路三段149-1號
F6,水族館,新北市,大銘水族,5.0,236,220新北市板橋區長江路三段110號
F6,水族館,新北市,華遠水族爬蟲館,4.6,270,241新北市三重區重安街34-1號
F6,水族館,新北市,地中海水族,4.2,201,235新北市中和區景平路398之2號
F6,水族館,新北市,PETVIBE 寵趣海洋-中和水族館,4.9,292,235新北市中和區景平路78號
F6,水族館,新北市,野柳海洋世界,4.2,11094,207新北市萬里區港東路167-3號
F6,水族館,新北市,帆船水族館,4.6,238,234新北市永和區中山路一段12號
F6,水族館,新北市,一隻魚水族,5.0,260,238新北市樹林區東華街3巷39號1 樓
F6,水族館,新北市,大新水族館,4.3,150,231新北市新店區北新路二段60號
F6,水族館,新北市,銀海水族館（板橋店）,4.4,542,220新北市板橋區民生路三段143號
F6,水族館,新北市,魚樂百分百水族（Line ID：fishfun100）,4.8,247,237新北市三峽區中正路一段152號1樓
F6,水族館,新北市,銀海水族館-汐止店,4.8,148,22146新北市汐止區大同路一段209號
F6,水族館,新北市,惠成淡海水族館,1.9,152,236新北市新莊區中華路二段109號
F6,水族館,新北市,百麗水族廣場,4.6,181,247新北市蘆洲區民族路463號
F6,水族館,新北市,發財魚水族設計,4.5,109,234新北市永和區中山路一段127號
F6,水族館,新北市,波賽頓水族,4.3,204,235新北市中和區中正路79號
F6,水族館,新北市,金麟水族館 新店店,3.9,191,231新北市新店區北新路二段23號
F6,水族館,新北市,青島水族-五股總店（網路價）,4.3,1188,248新北市五股區新五路二段203號
F6,水族館,新北市,地中海水族蘆洲店,4.1,443,247新北市蘆洲區三民路299號
F6,水族館,新北市,澄泰水族,4.5,117,236新北市土城區金城路三段156號1樓
F6,水族館,新北市,德興水族,4.5,111,221新北市汐止區水源路一段109號
F6,水族館,新北市,魚中魚貓狗水族大賣場-永和店,4.5,1159,234新北市永和區保生路55-2號1樓
F6,水族館,新北市,大水牛 水族館,3.2,112,242新北市新莊區中港一街141號
F6,水族館,新北市,玩蝦坊 Fun Shrimp水晶蝦水族活體專賣店,4.6,125,244新北市林口區文化三路二段115巷137號麗江閱旁邊
F6,水族館,新北市,比佛利寵物水族時尚館-淡水店,4.4,515,251新北市淡水區中正東路二段91號1樓
F6,主題樂園,新北市,都會叢林夾樂園,4.8,4759,235新北市中和區中正路812號
F6,主題樂園,新北市,龍馬鶴零食主題樂園,4.9,2573,220新北市板橋區篤行路三段98之1號
F6,主題樂園,新北市,三重海世界水樂園,4.0,106,241新北市三重區241
F6,主題樂園,新北市,追風奇幻島-遠百中山店-花語森林,4.3,1715,220新北市板橋區中山路一段152號8樓
F6,主題樂園,新北市,超級傳奇娃娃機主題樂園-親子樂園,4.7,2500,235新北市中和區立德街107號
F6,主題樂園,新北市,能量超市零食主題樂園,4.8,3643,220新北市板橋區重慶路13巷7號
F6,主題樂園,新北市,林口樂活公園｜捷運主題公園,4.5,2096,244新北市林口區忠孝路616巷27-5號
F6,主題樂園,新北市,快樂小熊遠雄汐止店 | 親子體能樂園 |兒童遊戲館,4.4,320,221新北市汐止區新台五路一段97號3樓
F6,主題樂園,新北市,八里商港公園,4.1,1389,249新北市八里區商港三路商港一路商港七路交叉口
F6,主題樂園,新北市,三峽龍學公園,4.4,1130,237新北市三峽區學成路與號大德路交界
F6,主題樂園,新北市,八里十三行文化公園,4.4,4260,249新北市八里區挖子尾街111號
F6,主題樂園,新北市,頭前運動公園,4.4,3116,242新北市新莊區頭前路123號
F6,主題樂園,新北市,員山公園 遊逸之丘,4.5,558,235新北市中和區員山路455巷
F7,古蹟,新北市,國定古蹟 蘆洲李宅,4.3,3779,247新北市蘆洲區中正路243巷19號
F7,古蹟,新北市,林本源園邸,4.4,16935,220新北市板橋區西門街9號
F7,古蹟,新北市,公司田溪程氏古厝,4.2,459,251新北市淡水區新民街一段138巷7號
F7,古蹟,新北市,滬尾礮臺,4.3,2144,251新北市淡水區中正路一段6巷34號
F7,古蹟,新北市,海山神社殘蹟,3.9,137,235新北市中和區員山公園
F7,古蹟,新北市,淡水街長多田榮吉故居,4.4,2064,251新北市淡水區馬偕街19號
F7,古蹟,新北市,淡水日本警官宿舍,4.4,383,251新北市淡水區中正路12巷5號
F7,古蹟,新北市,三峽拱橋,4.4,123,237新北市三峽區三峽拱橋
F7,古蹟,新北市,淡水木下靜涯舊居,4.4,256,251新北市淡水區三民街2巷2號
F7,古蹟,新北市,明志書院,4.1,668,243新北市泰山區明志路二段276號
F7,古蹟,新北市,五股守讓堂,4.5,337,248新北市五股區新五路二段169號
F7,古蹟,新北市,新莊文昌祠,4.6,1114,242新北市新莊區碧江街20號
F7,古蹟,新北市,十三行遺址,4.4,1224,249新北市八里區博物館路202巷
F7,古蹟,新北市,淡水氣候觀測所,4.1,116,251新北市淡水區中正東路42巷6號
F7,古蹟,新北市,蓋淡坑遺址（大豐二號坑）,3.8,335,238新北市樹林區信和街49巷
F7,古蹟,新北市,四腳亭砲台,4.0,284,新北市瑞芳區
F7,古蹟,新北市,頂泰山巖,4.5,466,243新北市泰山區應化街32號
F7,古蹟,新北市,鶯歌古鐘樓遺址,4.3,572,239新北市鶯歌區文化路325巷內
F7,古蹟,新北市,理學堂大書院,4.3,552,251新北市淡水區真理街32號
F7,古蹟,新北市,淡水文化園區 - 殼牌倉庫,4.2,1932,251新北市淡水區鼻頭街22號
F7,古蹟,新北市,新莊慈祐宮,4.7,1678,242新北市新莊區新莊路218號
F7,古蹟,新北市,板橋接雲寺,4.6,3822,220新北市板橋區西門街69號
F7,古蹟,新北市,淡水紅毛城,4.4,15877,251新北市淡水區中正路28巷1號
F7,古蹟,新北市,淡水鄞山寺(汀州會館),4.4,499,251新北市淡水區鄧公路15號
F7,廟宇,新北市,板橋慈惠宮,4.6,6013,220新北市板橋區府中路81號
F7,廟宇,新北市,板橋妙雲宮王禪老祖開基祖廟,4.6,351,220新北市板橋區重慶路37號
F7,廟宇,新北市,福和宮,4.5,765,235新北市中和區廣福路112號
F7,廟宇,新北市,石碇五路財神廟,4.5,1843,223新北市石碇區大湖格路20之1號
F7,廟宇,新北市,先嗇宮,4.5,3753,241新北市三重區五谷王北街77號
F7,廟宇,新北市,新莊武聖廟,4.6,1429,24250新北市新莊區新莊路340號
F7,廟宇,新北市,中和秀山三界大帝廟臨時行宮（三官大帝天公廟，補財庫，捷運秀朗橋站正後方）,5.0,878,235新北市中和區秀朗路三段148號
F7,廟宇,新北市,聖德宮,4.7,1258,221新北市汐止區勤進路193號
F7,廟宇,新北市,虎爺公廟,4.8,1621,223新北市石碇區潭邊里號
F7,廟宇,新北市,深丘福德宮,4.6,356,220新北市板橋區區運路77號
F7,廟宇,新北市,新北三重義天宮,4.6,1455,24156新北市三重區車路頭街150號
F7,廟宇,新北市,太平宮,4.7,1023,231新北市新店區太平路61號
F7,廟宇,新北市,永和保福宮,4.6,1428,234新北市永和區仁愛路202巷11號
F7,廟宇,新北市,板橋埔墘福德宮,4.7,159,220新北市板橋區中山路二段250巷1號
F7,廟宇,新北市,石碇姑娘廟,4.3,245,223新北市石碇區
F7,廟宇,新北市,新莊廣福宮（三山國王廟）,4.6,183,242新北市新莊區新莊路150號
F7,廟宇,新北市,八里廖添丁廟,4.4,1060,249新北市八里區中華路三段2號
F7,廟宇,新北市,富福頂山寺,4.0,1223,252新北市三芝區二坪頂69号69號
F7,廟宇,新北市,拱北殿,4.5,3247,221新北市汐止區汐萬路三段88號
F7,廟宇,新北市,五股賀聖宮,4.3,348,248新北市五股區新五路三段1號
F7,廟宇,新北市,財團法人新北市中和廣濟宮,4.6,394,235新北市中和區中和路95號
F7,廟宇,新北市,竹林山觀音寺,4.7,15460,244新北市林口區竹林路325號
F7,廟宇,新北市,土城五穀先帝廟,4.5,235,236新北市土城區和平路11號
F7,廟宇,新北市,三峽宰樞廟,4.6,105,237新北市三峽區秀川街28號
F7,廟宇,新北市,新北中和圓通禪寺,4.4,1858,235新北市中和區圓通路367巷64號
F7,廟宇,新北市,蘆洲湧蓮寺,4.7,2975,247新北市蘆洲區得勝街96號
F7,廟宇,新北市,土城北辰宮,4.7,137,236新北市土城區延壽路109巷1號
F7,廟宇,新北市,汐止濟德宮（汐止媽）,4.6,213,221新北市汐止區中正路239號
F7,廟宇,新北市,中和玉皇宮天公廟,4.4,178,235新北市中和區圓通路369巷153之3號
F7,廟宇,新北市,板橋埤墘福德宮,4.6,127,220新北市板橋區莊敬路179號
F7,廟宇,新北市,新莊保元宮,4.6,284,242新北市新莊區中正路143號
F7,廟宇,新北市,玄聖閣,4.9,224,235新北市中和區大勇街60巷33號
F7,廟宇,新北市,土城三元宮,4.2,102,236新北市土城區裕民路147號
F7,廟宇,新北市,三峽興隆宮媽祖廟,4.6,404,237新北市三峽區民權街92號
F7,紀念館,新北市,國家人權博物館,4.6,1055,231新北市新店區復興路131號
F7,紀念館,新北市,一滴水紀念館,4.2,2068,251新北市淡水區中正路一段6巷30號
F7,紀念館,新北市,新莊生命紀念館,4.3,584,242新北市新莊區壽山路162之1號
F7,紀念館,新北市,板橋435藝文特區,4.4,9821,220新北市板橋區中正路435號
F7,紀念館,新北市,國家檔案館,4.5,619,244新北市林口區檔案館路1號
F7,紀念館,新北市,新北市客家文化園區,4.0,3069,237新北市三峽區隆恩街239號
F7,紀念館,新北市,新北市坪林茶業博物館,4.3,5703,232001新北市坪林區
F7,紀念館,新北市,烏來林業生活館,4.3,398,233新北市烏來區瀑布路1之2號
F7,紀念館,新北市,新北市烏來泰雅民族博物館,4.4,661,233新北市烏來區烏來街12號
F7,歷史城鎮,新北市,新北市政府城鄉發展局,4.2,2843,220新北市板橋區中山路一段161號11樓
F7,歷史城鎮,新北市,深坑老街,4.2,55388,222新北市深坑區深坑街110號
F7,歷史城鎮,新北市,金包里大路城門｜擎天崗城門,4.4,804,208新北市金山區
F7,歷史城鎮,新北市,五城山,4.3,447,236新北市土城區
F7,歷史城鎮,新北市,淡水重建街,4.2,235,251新北市淡水區重建街
F7,歷史城鎮,新北市,手信坊創意和菓子文化館,4.1,6967,236新北市土城區國際路55號
F7,教堂,新北市,中華聖母堂,4.6,105,231新北市新店區中正路367號
F7,教堂,新北市,板橋天主教中華殉道聖人朝聖地,4.6,136,220新北市板橋區板城路430號
F7,教堂,新北市,大坪林聖三堂,4.6,157,231新北市新店區寶安街26號
F7,教堂,新北市,新店行道會卓越美河堂,4.6,898,231新北市新店區中央路157號6樓
F7,教堂,新北市,樹林耶穌聖心天主堂,4.7,108,238新北市樹林區中山路一段154號
F7,教堂,新北市,臺灣基督長老教會 淡水教會,4.5,813,251新北市淡水區馬偕街8號
F7,教堂,新北市,基督教台灣信義會板橋福音堂,4.6,156,220新北市板橋區民族路8號
F7,教堂,新北市,輔仁大學淨心堂（校牧室、宗輔中心、服務學習中心）,4.6,114,242新北市新莊區中正路510號
F7,教堂,新北市,江子翠行道會,4.7,408,220新北市板橋區莊敬路34號B1
F7,教堂,新北市,主基督榮光教會,4.0,133,220新北市板橋區三民路一段73號
F7,教堂,新北市,汐止聖方濟天主堂,4.6,111,221新北市汐止區大同路二段637號
F7,教堂,新北市,台北基督徒永和禮拜堂,4.4,103,23450新北市永和區永利路27號
F7,教堂,新北市,新店行道會三民堂,4.4,267,231新北市新店區三民路151號
F8,棒球場,新北市,新北市立新莊棒球場,4.4,11165,242新北市新莊區和興街66號
F8,棒球場,新北市,大都會棒球場,4.3,212,241新北市三重區疏洪十二路
F8,棒球場,新北市,新北市三重棒球場,4.2,307,241新北市三重區水漾路一段300號
F8,棒球場,新北市,重新棒球場（三重壘球場）,4.3,288,241新北市三重區中山路27號
F8,棒球場,新北市,富邦悍將棒球隊 新莊棒球場,4.4,300,24242新北市新莊區和興街66號
F8,棒球場,新北市,大漢棒球場,4.3,258,220新北市板橋區大漢橋
F8,棒球場,新北市,大魯閣棒壘球打擊場 新莊館,4.4,5720,242新北市新莊區中正路621號
F8,棒球場,新北市,新店清溪棒球場,4.0,218,231新北市新店區清溪棒球場
F8,棒球場,新北市,新店萊茵壘球場,4.3,107,新北市秀朗大橋下
F8,棒球場,新北市,中山棒球場,4.4,175,241新北市三重區疏洪十二路
F8,棒球場,新北市,媽祖田棒球場,4.0,112,236新北市土城區
F8,棒球場,新北市,三鶯棒球場A,4.0,186,239新北市鶯歌區三鶯路57號
F8,棒球場,新北市,新月橋棒球場,4.3,203,242新北市新莊區越堤道17號
F8,棒球場,新北市,NiceSports 好的運動-中和運動基地,4.9,510,235新北市中和區錦和路388號2樓
F8,棒球場,新北市,鹿角溪壘球場,4.2,106,238新北市樹林區環漢路五段24號
F8,棒球場,新北市,五股壘球場,4.4,390,247新北市五股區疏洪八路
F8,棒球場,新北市,中正橋棒球場,4.2,301,234新北市永和區環河西路一段99號
F8,棒球場,新北市,新莊棒球主題共融式公園,4.4,250,242新北市新莊區和興街66號
F8,棒球場,新北市,新北市新莊體育園區,4.6,4523,242新北市新莊區和興街66號
F8,棒球場,新北市,瓊林壘球場(B),4.1,311,242新北市新莊區二十一號越堤道
F8,棒球場,新北市,新北市立新莊體育園區,4.4,281,242新北市新莊區公園路74-80號
F8,棒球場,新北市,新莊體育館,4.5,1138,242新北市新莊區中華路一段75號
F8,棒球場,新北市,光復壘球場(A),4.4,148,220新北市板橋區光復大橋
F8,棒球場,新北市,林口棒球場,4.2,111,244新北市林口區四維路114號
F8,棒球場,新北市,新北市板橋第二運動場,4.2,2942,220新北市板橋區民權路117號
F8,棒球場,新北市,三鶯棒壘球場運動公園遊戲場,4.1,224,237新北市三峽區三鶯路29巷17號
F8,棒球場,新北市,山佳棒壘球場,4.2,139,238新北市樹林區
F8,棒球場,新北市,億昌86A棒球室內訓練場,4.6,140,248新北市五股區民義路二段43巷18號
F8,棒球場,新北市,新太陽運動用品,3.8,278,242新北市新莊區和興街45號
F8,棒球場,新北市,新泰籃球場,4.1,368,242新北市新莊區中環路二段
F8,棒球場,新北市,8號球場,4.4,219,251新北市淡水區北新路169巷
F8,棒球場,新北市,新北大都會公園匹克球場,4.4,108,241新北市三重區疏洪十二路
F8,棒球場,新北市,新北市新莊田徑場,4.5,423,242新北市新莊區
F8,體育館,新北市,新北市運動廣場,4.3,136,220新北市板橋區漢生東路278號
F8,體育館,新北市,新北市三重區體育場,4.3,515,241新北市三重區中正北路2號
F8,體育館,新北市,舞動陽光-泰山體育館,4.0,775,243新北市泰山區公園路54號
F8,體育館,新北市,三重綜合體育館,4.2,4347,241新北市三重區新北大道一段2號
F8,體育館,新北市,新北市鶯歌國民運動中心,4.1,770,239新北市鶯歌區館前路250號
F8,體育館,新北市,綜合體育館暨學生活動中心,4.5,435,新北市三峽區237
F8,體育館,新北市,新店 馬公體育館,4.2,132,231新北市新店區北新路一段92號
F8,體育館,新北市,樹林體育園區,4.4,136,238新北市樹林區水源街81號
F8,體育館,新北市,中和綜合運動場,4.1,955,235新北市中和區
F8,體育館,新北市,楓育羽球館,4.8,162,23863新北市樹林區俊英街219巷45弄1-1號號
